advid,name,sub_brand,dept,dept_name,month,spend_eur,clics,applies,starts
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-01,399,878,57,83
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-02,200,194,10,15
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-03,196,501,29,43
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-04,203,234,15,20
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-05,0,0,0,0
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-06,333,538,49,79
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-07,400,746,23,41
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-08,400,834,18,31
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-09,505,1656,70,99
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-10,391,1172,58,90
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-11,300,2010,102,172
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2025-12,187,1395,114,156
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-01,145,1345,86,129
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-02,200,1378,82,124
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-03,150,830,54,80
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-04,221,1839,120,185
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-05,238,2178,148,226
1228864,Family Sphere Annecy,brand,74,Haute-Savoie,2026-06,235,1338,124,167
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-01,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-02,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-03,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-04,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-05,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-06,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-07,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-08,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-09,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-10,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-11,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2024-12,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-01,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-02,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-03,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-04,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-05,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-06,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-07,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-08,266,530,14,33
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-09,1938,3219,114,223
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-10,1139,1931,85,164
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-11,57,125,4,8
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2025-12,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-01,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-02,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-03,0,0,0,0
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-04,165,423,41,49
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-05,636,1494,171,213
4307113,Family Sphere (Bouches-du-Rhône),brand,13,Bouches-du-Rhône,2026-06,296,696,58,75
61333144,Family Sphere Limoges,brand,33,Gironde,2024-01,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-02,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-03,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-04,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-05,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-06,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-07,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-08,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-09,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-10,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-11,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2024-12,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-01,1198,5202,646,864
61333144,Family Sphere Limoges,brand,33,Gironde,2025-02,1478,6677,898,1183
61333144,Family Sphere Limoges,brand,33,Gironde,2025-03,0,6,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-04,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-05,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-06,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-07,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-08,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2025-09,477,613,41,54
61333144,Family Sphere Limoges,brand,33,Gironde,2025-10,788,1511,110,153
61333144,Family Sphere Limoges,brand,33,Gironde,2025-11,419,1216,81,117
61333144,Family Sphere Limoges,brand,33,Gironde,2025-12,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2026-01,113,388,34,50
61333144,Family Sphere Limoges,brand,33,Gironde,2026-02,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2026-03,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2026-04,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2026-05,0,0,0,0
61333144,Family Sphere Limoges,brand,33,Gironde,2026-06,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-01,60,136,13,16
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-02,307,469,28,52
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-03,22,18,1,2
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-04,93,150,6,10
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-05,165,423,28,53
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-06,242,303,23,37
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-07,487,584,34,58
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-08,795,867,75,130
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-09,2084,1892,125,269
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-10,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-11,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2024-12,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-01,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-02,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-03,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-04,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-05,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-06,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-07,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-08,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-09,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-10,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-11,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2025-12,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-01,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-02,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-03,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-04,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-05,0,0,0,0
35858342,Family Sphere Clermont,brand,63,Puy-de-Dôme,2026-06,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-01,500,1134,66,103
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-02,406,974,79,115
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-03,1200,1278,82,134
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-04,350,1038,78,130
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-05,418,1472,114,192
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-06,600,1651,152,229
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-07,600,1590,147,229
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-08,156,260,20,28
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-09,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-10,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-11,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2024-12,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-01,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-02,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-03,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-04,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-05,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-06,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-07,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-08,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-09,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-10,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-11,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2025-12,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-01,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-02,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-03,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-04,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-05,0,0,0,0
26160658,Family Sphere Nantes,brand,44,Loire-Atlantique,2026-06,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-01,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-02,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-03,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-04,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-05,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-06,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-07,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-08,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-09,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-10,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-11,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2024-12,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-01,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-02,200,845,51,91
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-03,200,800,42,71
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-04,200,636,35,63
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-05,200,688,41,71
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-06,200,581,27,48
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-07,200,697,46,59
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-08,200,805,35,53
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-09,200,1150,49,81
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-10,200,1007,51,86
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-11,200,1128,64,104
4617357,Tout pour les p'tits bouts,other,89,Yonne,2025-12,200,745,38,61
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-01,0,0,0,0
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-02,200,1453,63,111
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-03,197,1460,58,94
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-04,200,997,49,81
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-05,200,1033,58,86
4617357,Tout pour les p'tits bouts,other,89,Yonne,2026-06,183,1149,47,87
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-01,256,890,91,142
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-02,800,2206,204,297
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-03,380,1256,117,172
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-04,19,17,0,1
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-05,11,12,1,1
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-06,15,39,1,2
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-07,15,32,2,4
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-08,21,29,1,2
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-09,9,8,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-10,15,106,4,7
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-11,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2024-12,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-01,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-02,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-03,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-04,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-05,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-06,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-07,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-08,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-09,150,147,13,15
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-10,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-11,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2025-12,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-01,0,0,0,0
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-02,189,985,86,98
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-03,200,1906,131,154
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-04,200,1375,100,123
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-05,200,645,56,65
16740408,Family Sphere Nice,brand,06,Alpes-Maritimes,2026-06,194,363,34,44
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-01,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-02,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-03,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-04,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-05,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-06,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-07,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-08,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-09,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-10,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-11,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2024-12,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-01,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-02,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-03,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-04,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-05,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-06,0,0,0,0
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-07,200,575,29,43
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-08,250,702,29,43
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-09,249,1120,57,77
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-10,200,948,29,67
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-11,200,1165,56,93
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2025-12,200,703,35,61
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-01,200,1038,73,110
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-02,200,1320,85,121
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-03,200,1297,77,104
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-04,200,375,18,27
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-05,200,1138,70,103
5699718,Family Sphere (Saône-et-Loire),brand,71,Saône-et-Loire,2026-06,180,1102,64,96
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-01,200,786,49,67
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-02,200,645,32,60
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-03,198,1076,58,92
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-04,200,699,31,60
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-05,200,717,41,69
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-06,207,851,49,83
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-07,193,787,53,83
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-08,200,741,53,68
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-09,200,892,65,91
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-10,200,873,50,78
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-11,200,733,38,56
67475986,Family Sphere Auxerre,brand,89,Yonne,2024-12,199,463,29,53
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-01,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-02,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-03,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-04,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-05,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-06,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-07,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-08,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-09,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-10,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-11,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2025-12,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-01,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-02,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-03,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-04,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-05,0,0,0,0
67475986,Family Sphere Auxerre,brand,89,Yonne,2026-06,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2024-01,205,594,67,103
34914997,Family Sphere Thionville,brand,57,Moselle,2024-02,202,698,72,96
34914997,Family Sphere Thionville,brand,57,Moselle,2024-03,200,633,58,90
34914997,Family Sphere Thionville,brand,57,Moselle,2024-04,201,537,79,93
34914997,Family Sphere Thionville,brand,57,Moselle,2024-05,202,525,68,91
34914997,Family Sphere Thionville,brand,57,Moselle,2024-06,203,585,96,121
34914997,Family Sphere Thionville,brand,57,Moselle,2024-07,199,660,100,116
34914997,Family Sphere Thionville,brand,57,Moselle,2024-08,197,671,102,127
34914997,Family Sphere Thionville,brand,57,Moselle,2024-09,199,849,102,136
34914997,Family Sphere Thionville,brand,57,Moselle,2024-10,199,811,100,132
34914997,Family Sphere Thionville,brand,57,Moselle,2024-11,198,690,91,122
34914997,Family Sphere Thionville,brand,57,Moselle,2024-12,183,374,53,69
34914997,Family Sphere Thionville,brand,57,Moselle,2025-01,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-02,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-03,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-04,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-05,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-06,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-07,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-08,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-09,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-10,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-11,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2025-12,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-01,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-02,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-03,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-04,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-05,0,0,0,0
34914997,Family Sphere Thionville,brand,57,Moselle,2026-06,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2024-01,203,332,11,38
35082180,Family Sphere Reims,brand,51,Marne,2024-02,80,347,43,52
35082180,Family Sphere Reims,brand,51,Marne,2024-03,200,884,37,76
35082180,Family Sphere Reims,brand,51,Marne,2024-04,127,205,15,25
35082180,Family Sphere Reims,brand,51,Marne,2024-05,202,762,43,70
35082180,Family Sphere Reims,brand,51,Marne,2024-06,198,655,45,85
35082180,Family Sphere Reims,brand,51,Marne,2024-07,200,798,45,86
35082180,Family Sphere Reims,brand,51,Marne,2024-08,199,577,37,60
35082180,Family Sphere Reims,brand,51,Marne,2024-09,200,1107,88,138
35082180,Family Sphere Reims,brand,51,Marne,2024-10,200,882,67,116
35082180,Family Sphere Reims,brand,51,Marne,2024-11,200,635,32,78
35082180,Family Sphere Reims,brand,51,Marne,2024-12,200,623,31,82
35082180,Family Sphere Reims,brand,51,Marne,2025-01,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-02,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-03,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-04,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-05,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-06,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-07,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-08,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-09,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-10,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-11,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2025-12,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-01,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-02,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-03,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-04,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-05,0,0,0,0
35082180,Family Sphere Reims,brand,51,Marne,2026-06,0,0,0,0
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-01,200,389,18,35
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-02,203,571,29,55
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-03,200,480,35,59
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-04,200,303,16,24
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-05,200,397,22,39
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-06,257,422,14,36
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-07,293,438,34,55
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-08,285,532,40,56
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-09,188,320,18,26
35707675,Family Sphere Chalon Saone,brand,71,Saône-et-Loire,2024-10,0,0,0,0
