advid,name,sub_brand,dept,dept_name,month,spend_eur,clics,applies,starts
59051855,Babychou St Malo,brand,35,Ille-et-Vilaine,2026-05,98,575,66,87
59051855,Babychou St Malo,brand,35,Ille-et-Vilaine,2026-06,82,448,41,55
17520695,Babychou (unknown),brand,unknown,unknown,2024-01,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-02,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-03,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-04,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-05,300,447,55,86
17520695,Babychou (unknown),brand,unknown,unknown,2024-06,178,229,20,38
17520695,Babychou (unknown),brand,unknown,unknown,2024-07,433,550,38,57
17520695,Babychou (unknown),brand,unknown,unknown,2024-08,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-09,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-10,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-11,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2024-12,142,684,243,250
17520695,Babychou (unknown),brand,unknown,unknown,2025-01,8,50,12,12
17520695,Babychou (unknown),brand,unknown,unknown,2025-02,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-03,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-04,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-05,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-06,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-07,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-08,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-09,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-10,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-11,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2025-12,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2026-01,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2026-02,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2026-03,0,0,0,0
17520695,Babychou (unknown),brand,unknown,unknown,2026-04,48,703,52,86
17520695,Babychou (unknown),brand,unknown,unknown,2026-05,439,3654,478,591
17520695,Babychou (unknown),brand,unknown,unknown,2026-06,54,201,46,54
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-01,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-02,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-03,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-04,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-05,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-06,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-07,153,315,91,124
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-08,147,283,72,120
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-09,714,1354,247,376
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-10,431,918,163,243
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-11,0,0,1,2
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2024-12,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-01,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-02,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-03,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-04,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-05,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-06,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-07,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-08,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-09,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-10,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-11,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2025-12,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-01,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-02,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-03,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-04,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-05,0,0,0,0
67950388,Babychou Colombes,brand,92,Hauts-de-Seine,2026-06,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-01,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-02,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-03,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-04,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-05,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-06,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-07,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-08,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-09,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-10,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-11,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2024-12,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-01,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-02,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-03,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-04,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-05,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-06,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-07,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-08,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-09,483,830,28,57
37974185,Babychou Vannes,brand,56,Morbihan,2025-10,24,45,0,1
37974185,Babychou Vannes,brand,56,Morbihan,2025-11,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2025-12,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2026-01,0,0,0,0
37974185,Babychou Vannes,brand,56,Morbihan,2026-02,16,33,2,2
37974185,Babychou Vannes,brand,56,Morbihan,2026-03,223,1072,80,117
37974185,Babychou Vannes,brand,56,Morbihan,2026-04,206,830,96,120
37974185,Babychou Vannes,brand,56,Morbihan,2026-05,74,213,22,27
37974185,Babychou Vannes,brand,56,Morbihan,2026-06,208,808,70,95
71207461,Babychou (Rhône),brand,69,Rhône,2024-01,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-02,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-03,176,470,30,56
71207461,Babychou (Rhône),brand,69,Rhône,2024-04,504,849,58,102
71207461,Babychou (Rhône),brand,69,Rhône,2024-05,418,467,36,69
71207461,Babychou (Rhône),brand,69,Rhône,2024-06,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-07,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-08,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-09,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-10,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-11,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2024-12,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-01,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-02,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-03,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-04,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-05,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-06,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-07,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-08,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-09,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-10,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-11,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2025-12,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-01,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-02,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-03,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-04,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-05,0,0,0,0
71207461,Babychou (Rhône),brand,69,Rhône,2026-06,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-01,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-02,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-03,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-04,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-05,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-06,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-07,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-08,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-09,598,1023,90,115
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-10,402,618,36,62
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-11,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2024-12,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-01,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-02,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-03,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-04,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-05,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-06,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-07,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-08,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-09,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-10,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-11,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2025-12,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-01,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-02,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-03,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-04,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-05,0,0,0,0
28751779,Babychou Bordeaux Sud,brand,33,Gironde,2026-06,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-01,36,50,3,3
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-02,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-03,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-04,56,158,15,22
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-05,94,246,15,32
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-06,132,266,23,58
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-07,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-08,32,19,2,3
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-09,233,262,29,43
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-10,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-11,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2024-12,35,87,18,25
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-01,34,36,4,7
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-02,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-03,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-04,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-05,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-06,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-07,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-08,60,287,42,53
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-09,246,698,70,110
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-10,0,1,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-11,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2025-12,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-01,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-02,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-03,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-04,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-05,0,0,0,0
1200105,Babychou Nantes Nord,brand,44,Loire-Atlantique,2026-06,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-01,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-02,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-03,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-04,100,43,9,9
63183643,Babychou Lyon 3,brand,69,Rhône,2024-05,696,1174,220,268
63183643,Babychou Lyon 3,brand,69,Rhône,2024-06,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-07,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-08,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-09,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-10,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-11,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2024-12,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-01,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-02,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-03,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-04,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-05,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-06,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-07,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-08,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-09,42,61,15,19
63183643,Babychou Lyon 3,brand,69,Rhône,2025-10,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-11,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2025-12,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-01,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-02,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-03,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-04,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-05,0,0,0,0
63183643,Babychou Lyon 3,brand,69,Rhône,2026-06,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-01,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-02,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-03,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-04,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-05,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-06,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-07,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-08,229,262,43,57
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-09,571,655,142,208
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-10,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-11,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2024-12,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-01,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-02,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-03,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-04,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-05,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-06,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-07,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-08,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-09,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-10,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-11,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2025-12,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-01,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-02,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-03,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-04,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-05,0,0,0,0
62116779,Babychou Antony,brand,92,Hauts-de-Seine,2026-06,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-01,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-02,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-03,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-04,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-05,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-06,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-07,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-08,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-09,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-10,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-11,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2024-12,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-01,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-02,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-03,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-04,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-05,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-06,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-07,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-08,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-09,240,454,19,24
59359481,Babychou Quimper,brand,29,Finistère,2025-10,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-11,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2025-12,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2026-01,0,0,0,0
59359481,Babychou Quimper,brand,29,Finistère,2026-02,8,44,5,7
59359481,Babychou Quimper,brand,29,Finistère,2026-03,120,809,63,76
59359481,Babychou Quimper,brand,29,Finistère,2026-04,44,237,17,22
59359481,Babychou Quimper,brand,29,Finistère,2026-05,97,349,34,37
59359481,Babychou Quimper,brand,29,Finistère,2026-06,116,418,30,48
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-01,140,346,17,39
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-02,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-03,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-04,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-05,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-06,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-07,64,360,58,92
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-08,79,395,74,107
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-09,81,429,75,108
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-10,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-11,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2024-12,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-01,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-02,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-03,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-04,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-05,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-06,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-07,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-08,106,301,38,60
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-09,147,546,71,100
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-10,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-11,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2025-12,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-01,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-02,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-03,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-04,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-05,0,0,0,0
62339830,Babychou Raincy,brand,93,Seine-Saint-Denis,2026-06,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-01,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-02,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-03,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-04,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-05,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-06,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-07,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-08,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-09,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-10,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-11,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2024-12,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-01,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-02,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-03,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-04,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-05,100,86,12,18
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-06,100,62,5,6
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-07,100,119,16,19
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-08,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-09,130,202,30,40
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-10,79,422,47,66
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-11,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2025-12,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-01,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-02,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-03,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-04,0,0,0,0
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-05,49,53,9,10
58513445,Babychou Bordeaux Nord,brand,33,Gironde,2026-06,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-01,147,349,40,49
42913643,Babychou Aix,brand,69,Rhône,2024-02,124,289,30,41
42913643,Babychou Aix,brand,69,Rhône,2024-03,73,209,37,48
42913643,Babychou Aix,brand,69,Rhône,2024-04,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-05,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-06,23,183,32,35
42913643,Babychou Aix,brand,69,Rhône,2024-07,36,367,70,76
42913643,Babychou Aix,brand,69,Rhône,2024-08,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-09,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-10,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-11,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2024-12,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-01,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-02,20,39,13,15
42913643,Babychou Aix,brand,69,Rhône,2025-03,13,31,7,10
42913643,Babychou Aix,brand,69,Rhône,2025-04,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-05,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-06,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-07,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-08,0,0,0,0
42913643,Babychou Aix,brand,69,Rhône,2025-09,0,0,0,0
